ADARB1_004,genemoderate_impactADAReditingnormalized
ADARB1_004,genemoderate_impactAGnormalized
ADARB1_004,genemoderate_impactAllnormalized
ADARB1_004,transcripthigh_impactADAReditingnormalized
ADARB1_004,transcripthigh_impactAGnormalized
ADARB1_004,transcripthigh_impactAllnormalized
ADARB1_004,transcriptmoderate_impactADAReditingnormalized
ADARB1_004,transcriptmoderate_impactAGnormalized
ADARB1_004,transcriptmoderate_impactAllnormalized
ADARB1_011,AtoGnorm
ADARB1_011,AtoTnorm
ADARB1_011,CtoAnorm
ADARB1_011,CtoGnorm
ADARB1_011,CtoTnorm
ADARB1_011,GtoAnorm
ADARB1_011,GtoCnorm
ADARB1_011,GtoTnorm
ADARB1_011,TtoAnorm.x
ADARB1_011,TtoCnorm
ADARB1_011,TtoGnorm
ADARB1_011,DtoGnorm
ADARB1_011,EtoGnorm
ADARB1_011,ItoVnorm
ADARB1_011,KtoEnorm
ADARB1_011,MtoVnorm
ADARB1_011,NtoDnorm
ADARB1_011,NtoSnorm
ADARB1_011,NtoTnorm
ADARB1_011,QtoRnorm
ADARB1_011,RtoGnorm
ADARB1_011,StoGnorm
ADARB1_011,TtoAnorm.y
ADARB1_011,YtoCnorm
ADARB1_011,genehigh_impactADAReditingnormalized
ADARB1_011,genehigh_impactAGnormalized
ADARB1_011,genehigh_impactAllnormalized
ADARB1_011,genemoderate_impactADAReditingnormalized
ADARB1_011,genemoderate_impactAGnormalized
ADARB1_011,genemoderate_impactAllnormalized
ADARB1_011,transcripthigh_impactADAReditingnormalized
ADARB1_011,transcripthigh_impactAGnormalized
ADARB1_011,transcripthigh_impactAllnormalized
ADARB1_011,transcriptmoderate_impactADAReditingnormalized
ADARB1_011,transcriptmoderate_impactAGnormalized
ADARB1_011,transcriptmoderate_impactAllnormalized
