ADARB1p4,StoGnorm
ADARB1p4,TtoAnorm.y
ADARB1p4,YtoCnorm
ADARB1p4,genehigh_impactADAReditingnormalized
ADARB1p4,genehigh_impactAllnormalized
ADARB1p4,genemoderate_impactADAReditingnormalized
ADARB1p4,genemoderate_impactAllnormalized
ADARB1p4,transcripthigh_impactADAReditingnormalized
ADARB1p4,transcripthigh_impactAllnormalized
ADARB1p4,transcriptmoderate_impactADAReditingnormalized
ADARB1p4,transcriptmoderate_impactAllnormalized
ADARB1p11,AtoGnorm
ADARB1p11,AtoTnorm
ADARB1p11,CtoAnorm
ADARB1p11,CtoGnorm
ADARB1p11,CtoTnorm
ADARB1p11,GtoAnorm
ADARB1p11,GtoCnorm
ADARB1p11,GtoTnorm
ADARB1p11,TtoAnorm.x
ADARB1p11,TtoCnorm
ADARB1p11,TtoGnorm
ADARB1p11,DtoGnorm
ADARB1p11,EtoGnorm
ADARB1p11,ItoVnorm
ADARB1p11,KtoEnorm
ADARB1p11,MtoVnorm
ADARB1p11,NtoDnorm
ADARB1p11,NtoSnorm
ADARB1p11,NtoTnorm
ADARB1p11,QtoRnorm
ADARB1p11,RtoGnorm
ADARB1p11,StoGnorm
ADARB1p11,TtoAnorm.y
ADARB1p11,YtoCnorm
ADARB1p11,genehigh_impactADAReditingnormalized
ADARB1p11,genehigh_impactAllnormalized
ADARB1p11,genemoderate_impactADAReditingnormalized
ADARB1p11,genemoderate_impactAllnormalized
ADARB1p11,transcripthigh_impactADAReditingnormalized
ADARB1p11,transcripthigh_impactAllnormalized
ADARB1p11,transcriptmoderate_impactADAReditingnormalized
ADARB1p11,transcriptmoderate_impactAllnormalized
